Superstrate_thickness,Frequency10,Frequency01
770,2.504548842,3.237862506
770,2.504548461,3.237855491
770,2.504545868,3.237862501
770,2.504546814,3.237861007
770,2.50455061,3.237862521
770,2.504552475,3.23786352
770,2.50454978,3.237855669
770,2.504553155,3.237856037
770,2.504548812,3.237857502
770,2.504555136,3.237859577
770,2.504546059,3.237861619
770,2.50454728,3.237863675
770,2.504546986,3.237859152
770,2.504555235,3.237854991
770,2.50454605,3.237856947
770,2.504555352,3.237855521
770,2.50455415,3.237857066
770,2.504551834,3.237861357
770,2.504551178,3.237860333
770,2.504546014,3.237862525
770,2.504549163,3.237857518
770,2.504551662,3.23785748
770,2.504552001,3.237858585
770,2.504552223,3.237861836
770,2.504551254,3.237855908
770,2.504546711,3.237855207
770,2.504547126,3.237855639
770,2.504552149,3.237854956
770,2.504551753,3.237859524
770,2.504546668,3.237860066
770,2.504550921,3.237857227
770,2.504554603,3.237860962
770,2.504546762,3.237855114
770,2.504549549,3.237862889
770,2.504554201,3.237862238
770,2.50455552,3.237860409
770,2.504547287,3.237862743
770,2.504546515,3.237863709
770,2.504554119,3.237859596
770,2.504549041,3.237858023
770,2.504552008,3.237863899
770,2.504552791,3.237859639
770,2.504549383,3.237861447
770,2.504548981,3.23786156
770,2.504552153,3.237861582
770,2.504548657,3.237860815
770,2.504550533,3.237854543
770,2.504552707,3.2378601
770,2.504550124,3.237858296
770,2.504549562,3.237861598
770,2.504546128,3.23785574
770,2.504551166,3.237860549
770,2.504552832,3.237856798
770,2.504551668,3.237861167
770,2.504549015,3.237855521
770,2.50455513,3.237855634
770,2.504548242,3.237861503
770,2.504552233,3.237859535
770,2.504551421,3.237858285
770,2.504554004,3.237860992
770,2.504546096,3.237861651
770,2.504546227,3.237854596
770,2.504553498,3.23785755
770,2.5045513,3.237862971
770,2.504549999,3.237862792
770,2.50454631,3.237857223
770,2.50455217,3.237861754
770,2.504548892,3.237861242
770,2.504550781,3.237861726
770,2.504549831,3.23785725
770,2.504545969,3.237859506
770,2.504549367,3.237854933
770,2.504554021,3.237855791
770,2.504551588,3.237857063
770,2.504552306,3.237863325
770,2.504546481,3.237861057
770,2.504554817,3.237862831
770,2.504546917,3.237856449
770,2.504555558,3.237855055
770,2.504555548,3.23785407
770,2.504549338,3.237857331
770,2.504554396,3.237863729
770,2.504554684,3.237862537
770,2.504554238,3.237860894
770,2.504547089,3.237854269
770,2.504546863,3.237861027
770,2.504546694,3.237863719
770,2.504553043,3.237859996
770,2.504546682,3.237856638
770,2.504553022,3.237861706
770,2.504554389,3.237858527
770,2.504551081,3.237859933
770,2.504555794,3.237861512
770,2.504546115,3.237858102
770,2.50454896,3.237854553
770,2.504549665,3.237856324
770,2.504553412,3.237862299
770,2.504549045,3.237855339
770,2.504553199,3.237855404
770,2.504550564,3.237854291
770,2.504552472,3.23785961
770,2.504546574,3.237855278
770,2.50454727,3.237862673
770,2.504549696,3.23785907
770,2.504555746,3.237855438
770,2.504551593,3.237858808
770,2.504555027,3.237861685
770,2.504549225,3.237857019
770,2.504550164,3.237863393
770,2.504550963,3.237857455
770,2.504552187,3.237856409
770,2.50454902,3.237856195
770,2.504554449,3.237854088
770,2.504551583,3.237860437
770,2.504547193,3.237861883
770,2.504553434,3.237861063
770,2.504552837,3.237859203
770,2.504549986,3.237862262
770,2.504549998,3.237857193
770,2.504547655,3.237857024
770,2.504546971,3.237862304
770,2.50455494,3.237856878
770,2.504546499,3.23785986
770,2.504550983,3.237863303
770,2.504550813,3.237860915
770,2.50454737,3.237857596
770,2.504546963,3.237862881
770,2.504551168,3.237859095
770,2.504553078,3.237862499
770,2.504551774,3.237855886
770,2.504548691,3.23786281
770,2.504554462,3.237861395
770,2.504552247,3.237858536
770,2.504546769,3.237858246
770,2.50455501,3.23785577
770,2.504555417,3.237858693
770,2.504548424,3.237858642
770,2.504552182,3.23786338
770,2.504549448,3.23785868
770,2.504550569,3.237863143
770,2.504547936,3.237860755
770,2.504552102,3.237860688
770,2.504548794,3.237859135
770,2.504553557,3.237855168
770,2.50455324,3.237863582
770,2.504551725,3.237855939
770,2.504548569,3.237863271
770,2.504552077,3.237860367
770,2.504554605,3.237856325
770,2.504549234,3.237856102
770,2.504549565,3.237856215
770,2.504548773,3.237855407
770,2.504552268,3.237859238
770,2.504553399,3.237854457
770,2.504553348,3.237856067
770,2.504553489,3.237861703
770,2.50455357,3.237855215
770,2.504554083,3.237855863
770,2.50455202,3.237855854
770,2.504548126,3.237857159
770,2.504555566,3.237863895
770,2.504555674,3.237859646
770,2.504553925,3.237855081
770,2.504550411,3.237857669
770,2.504552056,3.237855518
770,2.504549679,3.237855192
770,2.504553552,3.237859938
770,2.504552235,3.237861902
770,2.504551823,3.237859519
770,2.504552566,3.23785464
770,2.504546125,3.237854954
770,2.504548797,3.237863064
770,2.504551174,3.23786252
770,2.504547878,3.237862891
770,2.504555197,3.237861026
770,2.504548631,3.237857882
770,2.504553629,3.237863956
770,2.504550103,3.237859238
770,2.504546296,3.237860592
770,2.504549593,3.237862266
770,2.50455229,3.23786065
770,2.504550876,3.237859952
770,2.504547494,3.237854532
770,2.504547735,3.2378583
770,2.504549664,3.237858071
770,2.504547612,3.237862685
770,2.504550569,3.237862747
770,2.504550774,3.2378592
770,2.504552082,3.237863905
770,2.504547594,3.23785642
770,2.504555279,3.23785736
770,2.50455265,3.237862053
770,2.504552737,3.237861713
770,2.504548761,3.237859527
770,2.504546171,3.237861987
770,2.50454762,3.237857844
770,2.504552194,3.237855423
770,2.504551615,3.237856846
770,2.504552195,3.237856369
770,2.504549029,3.237855051
770,2.504551781,3.237855774
770,2.504554196,3.237854956
770,2.504546176,3.237857017
770,2.504549969,3.237855328
770,2.504549634,3.237856878
770,2.504554632,3.237854499
770,2.504548014,3.237861005
770,2.504555084,3.237860486
770,2.504545966,3.237862031
770,2.504554966,3.23785454
770,2.504546089,3.237859417
770,2.504550891,3.237862008
770,2.504548394,3.237862983
770,2.504550292,3.23786058
770,2.504548663,3.237860746
770,2.50455149,3.237859868
770,2.504549711,3.237862528
770,2.50455333,3.237860002
770,2.504547057,3.237858094
770,2.504551833,3.237861797
770,2.504555344,3.237860543
770,2.504550126,3.237862688
770,2.50454948,3.237863933
770,2.504550791,3.237859768
770,2.504555453,3.237860019
770,2.504549311,3.237857119
770,2.504549945,3.237854988
770,2.504547657,3.237862588
770,2.504554076,3.237861393
770,2.504555464,3.237856852
770,2.504552816,3.237855855
770,2.504550091,3.237857253
770,2.504555417,3.237859141
770,2.504547699,3.237858954
770,2.504551874,3.2378556
770,2.504549196,3.237859386
770,2.504546422,3.237863751
770,2.504555148,3.237856367
770,2.504547855,3.237857406
770,2.504548796,3.237863303
770,2.504553729,3.237857837
770,2.504554981,3.237859565
770,2.504553043,3.237854374
770,2.504547858,3.237855213
770,2.504549382,3.237862644
770,2.504552744,3.237860822
770,2.504547696,3.237862654
770,2.504551513,3.237856343
770,2.504549451,3.237859532
770,2.50454601,3.237856844
770,2.50454887,3.23786066
770,2.504548747,3.237858316
770,2.504552494,3.237857434
770,2.50454745,3.237855447
770,2.504547584,3.237856706
770,2.504548928,3.23785415
770,2.504548933,3.237862542
770,2.504553161,3.237854232
770,2.504553309,3.237860829
770,2.504547235,3.237856024
770,2.504550734,3.237862501
770,2.504554888,3.237859407
770,2.504555615,3.23785714
770,2.504552577,3.23785449
770,2.504553201,3.23785938
770,2.5045462,3.237863496
770,2.50455097,3.237861688
770,2.504555211,3.237855421
770,2.504554965,3.237859243
770,2.50454861,3.237863249
770,2.504547896,3.23785934
770,2.50454986,3.237860258
770,2.504553806,3.237858305
770,2.504552115,3.237858963
770,2.504546788,3.237862356
770,2.504551896,3.237862727
770,2.50454803,3.237856219
770,2.50454875,3.237860594
770,2.504547593,3.237862362
770,2.504552095,3.237862134
770,2.504546307,3.237863867
770,2.50455062,3.237863526
770,2.504545845,3.237856865
770,2.504554393,3.237857061
770,2.504548836,3.237861843
770,2.504546129,3.237856916
770,2.504554985,3.237863524
770,2.504552486,3.237862794
770,2.50454786,3.237855785
770,2.504555178,3.237857144
770,2.504554674,3.237861415
770,2.504550096,3.237857535
770,2.504552305,3.237857469
770,2.50454789,3.237860716
770,2.504553549,3.237856201
770,2.504549608,3.237862979
770,2.504547806,3.237854179
770,2.50454993,3.237855954
770,2.504552379,3.237856536
770,2.504549397,3.237855999
770,2.504551268,3.237857163
770,2.504555004,3.237855716
770,2.504552234,3.237855157
770,2.504546184,3.237861111
770,2.504548337,3.23786067
770,2.504554658,3.237858666
770,2.50454993,3.237855489
770,2.504549489,3.237857899
770,2.504550812,3.237857718
770,2.504551066,3.237860506
770,2.504551545,3.237857291
770,2.504549306,3.237855773
770,2.504552972,3.237861944
770,2.504554545,3.237857168
770,2.504549001,3.23786337
770,2.504554585,3.237854082
770,2.504550148,3.237861292
770,2.504555538,3.237859781
770,2.504550793,3.237858197
770,2.504553296,3.237861571
770,2.50454679,3.237854031
770,2.504555624,3.237863546
770,2.504553345,3.237862905
770,2.504551791,3.237862473
770,2.504546235,3.237854838
770,2.504555342,3.237861417
770,2.504553143,3.237855211
770,2.504549892,3.237860153
770,2.50454775,3.237861569
770,2.504546927,3.237854944
770,2.504551448,3.237854308
770,2.50454834,3.237860853
770,2.504552928,3.23785469
770,2.504554197,3.237855665
770,2.504547584,3.237854761
770,2.504553913,3.237858937
770,2.504550052,3.237863507
770,2.504554911,3.237855301
770,2.504548913,3.237862904
770,2.504549321,3.237857857
770,2.504546133,3.23785432
770,2.504551315,3.237857407
770,2.504552054,3.237856587
770,2.504550507,3.237861941
770,2.504554055,3.237861539
770,2.504550419,3.237855884
770,2.504547975,3.237860098
770,2.504547615,3.237858833
770,2.504555765,3.23785938
770,2.504553829,3.237862226
770,2.50454915,3.237856805
770,2.504547984,3.237863665
770,2.504549815,3.237856215
770,2.504550513,3.237855704
770,2.504547223,3.237862247
770,2.504553504,3.23785877
770,2.504548991,3.237862386
770,2.50454878,3.237861871
770,2.504548665,3.237856323
770,2.504552482,3.237856387
770,2.504554412,3.237860373
770,2.504552769,3.2378557
770,2.50455478,3.237855527
770,2.504546945,3.237862036
770,2.504547121,3.237863784
770,2.50455092,3.237855934
770,2.504546684,3.237858218
770,2.504552499,3.237854092
770,2.504552319,3.237861897
770,2.504550314,3.237855662
770,2.504546682,3.237861353
770,2.504547139,3.237854569
770,2.504554354,3.237855361
770,2.504548022,3.2378547
770,2.50455252,3.237859644
770,2.504554074,3.237860371
770,2.504548365,3.237856175
770,2.504554634,3.237854568
770,2.504552337,3.237858409
770,2.504549443,3.237859566
770,2.50454595,3.237861572
770,2.504551468,3.237860201
770,2.504551681,3.237861895
770,2.504554544,3.237862138
770,2.50455322,3.237862627
770,2.504553464,3.237860627
770,2.504549516,3.237860047
770,2.504552596,3.237857166
770,2.504552551,3.237861108
770,2.504547913,3.23786103
770,2.504546377,3.237857039
770,2.504551659,3.237856256
770,2.504546094,3.237861471
770,2.504549412,3.237862151
770,2.504549355,3.237859298
770,2.504548436,3.237861258
770,2.504545974,3.237854952
770,2.504549647,3.237860068
770,2.504550147,3.237860414
770,2.504549601,3.23785427
770,2.504548187,3.237863836
770,2.504553819,3.237858186
770,2.50455517,3.237860378
770,2.504555692,3.237857763
770,2.504552387,3.237858123
770,2.504554976,3.237855647
770,2.504554857,3.237862833
770,2.504547318,3.23785566
770,2.504550639,3.237863609
770,2.504551578,3.237863884
770,2.504551529,3.237863478
770,2.504550719,3.237856943
770,2.504553655,3.237853994
770,2.504553034,3.237855701
770,2.504549223,3.237855047
770,2.504549806,3.237859693
770,2.504554247,3.237860246
770,2.504553609,3.237854896
770,2.504553861,3.23786311
770,2.504549211,3.237860474
770,2.504554237,3.237858616
770,2.504550225,3.237860999
770,2.504553269,3.237857997
770,2.504549851,3.237856364
770,2.504547772,3.237863059
770,2.504548495,3.237858091
770,2.504554041,3.237857978
770,2.504554788,3.237860632
770,2.504547726,3.237859542
770,2.504550849,3.23785602
770,2.504554003,3.237863974
770,2.504547698,3.237855295
770,2.504553462,3.237859097
770,2.504550261,3.23785759
770,2.504547021,3.23786242
770,2.504550019,3.237861468
770,2.504547798,3.237856182
770,2.504546705,3.237857076
770,2.504548257,3.237859955
770,2.504550389,3.237858663
770,2.504552926,3.237860768
770,2.504555515,3.237860971
770,2.504551113,3.237859758
770,2.504549935,3.237861711
770,2.504550219,3.237854867
770,2.50455244,3.237860708
770,2.504550261,3.237854681
770,2.504546184,3.237856431
770,2.504549715,3.237861906
770,2.504546846,3.237856538
770,2.50454584,3.237862585
770,2.504548911,3.237858589
770,2.504551852,3.237863848
770,2.504550186,3.237861634
770,2.504547334,3.237857599
770,2.504551515,3.237854945
770,2.504553773,3.237860965
770,2.504553095,3.237860525
770,2.504548254,3.237863235
770,2.504550061,3.237854451
770,2.504554519,3.237856736
770,2.504546973,3.237860222
770,2.504552977,3.237856226
770,2.504547503,3.237861468
770,2.504552701,3.237863051
770,2.504554208,3.237854965
770,2.504550416,3.237856078
770,2.504552274,3.237862349
770,2.504551957,3.237856997
770,2.504553275,3.237859403
770,2.504546388,3.237857829
770,2.504547945,3.237858068
770,2.504547824,3.237855765
770,2.504551231,3.237857949
770,2.504550979,3.237861493
770,2.504554322,3.237861222
770,2.504549959,3.237863428
770,2.504550763,3.237857386
770,2.504553274,3.237862955
770,2.504555244,3.237860129
770,2.504546833,3.237856605
770,2.504550216,3.237859962
770,2.504555638,3.237858908
770,2.504553328,3.237856479
770,2.504546208,3.237860177
770,2.504550135,3.237855022
770,2.504551827,3.237859224
770,2.504546545,3.237854613
770,2.504553328,3.237857057
770,2.504554053,3.237857154
770,2.50455573,3.237855204
770,2.504553203,3.237861126
770,2.50455568,3.237859419
770,2.504550018,3.237856996
770,2.504554918,3.237862277
770,2.504548038,3.237856106
770,2.504548188,3.23785829
770,2.504545837,3.237858173
770,2.504553936,3.237855405
770,2.504550504,3.237858846
770,2.504547847,3.237857715
770,2.504546873,3.237860945
770,2.504550363,3.237856963
770,2.504547117,3.237858507
770,2.504549221,3.23786302
770,2.504547702,3.237854366
770,2.504554147,3.237857583
770,2.50454807,3.237859068
770,2.504555386,3.237857458
770,2.504553634,3.237856515
770,2.504552883,3.237855441
770,2.504547956,3.237860314
770,2.504546261,3.23786034
770,2.504545878,3.23785678
770,2.504547911,3.237854994
770,2.504548864,3.23785567
770,2.504551665,3.237855486
770,2.504554255,3.237863792
770,2.50454846,3.237857627
770,2.504554172,3.237862257
770,2.504549308,3.23785518
770,2.504548761,3.237863259
770,2.5045494,3.237859007
770,2.504552007,3.237860486
770,2.50454711,3.237855288
770,2.504552318,3.237861862
770,2.504553811,3.237854052
770,2.504553413,3.237861171
770,2.504546067,3.237857689
770,2.504547611,3.237863439
770,2.504546378,3.237862199
770,2.504545985,3.237858937
770,2.50454899,3.237859991
770,2.504553237,3.237863029
770,2.504554901,3.237861256
770,2.504553876,3.237861256
770,2.504550859,3.237857523
770,2.504553439,3.237863824
770,2.504546749,3.237854871
770,2.504549452,3.237859561
770,2.5045472,3.237863075
770,2.504554417,3.237863971
770,2.504552847,3.23785399
770,2.50454777,3.237860057
770,2.504545973,3.237856487
770,2.504551114,3.237862162
770,2.504552547,3.237854683
770,2.504551725,3.237860862
770,2.504551691,3.237858348
770,2.504549401,3.237860041
770,2.504547019,3.237859166
770,2.504546679,3.237857248
770,2.504552981,3.237863135
770,2.504546413,3.237861834
770,2.504546572,3.237857426
770,2.504551687,3.237855957
770,2.504551248,3.237854371
770,2.504554983,3.237856384
770,2.504550765,3.23786396
770,2.504548945,3.237863748
770,2.50455071,3.237858382
770,2.50454796,3.237860717
770,2.504548115,3.237854285
770,2.504553238,3.237854802
770,2.504552866,3.237856164
770,2.504552473,3.237859882
770,2.504551696,3.237859171
770,2.504546983,3.237863713
770,2.5045478,3.237862443
770,2.504547272,3.237856297
770,2.504554159,3.23786262
770,2.504547916,3.237855128
770,2.504545872,3.23786149
770,2.504554555,3.237856639
770,2.504548211,3.237859292
770,2.504550693,3.237859447
770,2.504546361,3.23786161
770,2.504550692,3.237861904
770,2.504550744,3.237856741
770,2.504551759,3.237858083
770,2.504552589,3.237854689
770,2.504555625,3.237856079
770,2.504551527,3.237856186
770,2.504552668,3.237859561
770,2.504551854,3.237863145
770,2.504547139,3.237857051
770,2.504553568,3.237856148
770,2.504552174,3.237856545
770,2.504549307,3.237862121
770,2.504549779,3.237863447
770,2.504550543,3.23785715
770,2.50454909,3.237863222
770,2.504547033,3.2378549
770,2.504549097,3.237855017
770,2.504548213,3.237857749
770,2.504548527,3.237860806
770,2.504548047,3.237861688
770,2.504553628,3.23785577
770,2.504548527,3.237862876
770,2.504554786,3.237863893
770,2.504547689,3.237859401
770,2.504548994,3.237859738
770,2.504545905,3.237861546
770,2.504555814,3.237857203
770,2.504549553,3.237858827
770,2.504552832,3.237858881
770,2.504552461,3.237860181
770,2.504553616,3.237863241
770,2.504548374,3.237862782
770,2.504555159,3.237858356
770,2.504547293,3.237856121
770,2.504548572,3.237857274
770,2.504551715,3.237861341
770,2.504555214,3.237855637
770,2.504549205,3.237860341
770,2.504546051,3.237855837
770,2.504555361,3.237854243
770,2.504553606,3.237861292
770,2.504548752,3.2378548
770,2.504552878,3.237860156
770,2.504547363,3.237863521
770,2.504546278,3.23786343
770,2.504553909,3.237855834
770,2.504552446,3.23786058
770,2.504552898,3.237860763
770,2.50455207,3.237857618
770,2.504551553,3.237855729
770,2.504546324,3.237861025
770,2.504550825,3.237862617
770,2.504553834,3.237862183
770,2.504550025,3.237860978
770,2.504554833,3.237856277
770,2.504552925,3.237860549
770,2.504552002,3.237857154
770,2.504552639,3.237862933
770,2.504550156,3.237858261
770,2.504546584,3.237854522
770,2.504550844,3.237858832
770,2.504548309,3.23786291
770,2.504555634,3.23786229
770,2.504548638,3.237859319
770,2.504549782,3.237863195
770,2.504549631,3.237863238
770,2.504555608,3.237857695
770,2.504552759,3.237859942
770,2.50455446,3.237860163
770,2.504545906,3.237860216
770,2.504553769,3.237863755
770,2.504552836,3.237856657
770,2.504552082,3.23785859
770,2.504554165,3.237857964
770,2.504552624,3.237854048
770,2.504547652,3.237855179
770,2.504547199,3.237860312
770,2.504548196,3.237862385
770,2.504549798,3.237860554
770,2.504551742,3.23786247
770,2.504547449,3.237858833
770,2.50454642,3.237854083
770,2.504550242,3.237860619
770,2.504555351,3.23786335
770,2.504547588,3.237862682
770,2.504550927,3.237857227
770,2.50455395,3.237857837
770,2.504555548,3.237854743
770,2.504555175,3.237862309
770,2.504546436,3.237859955
770,2.504555267,3.23786294
770,2.504546016,3.237861155
770,2.504546125,3.23785489
770,2.504547758,3.237856396
770,2.504554405,3.237859462
770,2.504546699,3.237858296
770,2.504548411,3.237856728
770,2.50454731,3.237863443
770,2.504551035,3.237861281
770,2.504551259,3.237860539
770,2.504548398,3.237863887
770,2.504548969,3.23786232
770,2.504552866,3.237854398
770,2.504546006,3.237857357
770,2.504553894,3.237856473
770,2.504547168,3.237859314
770,2.504553832,3.237860705
770,2.504549859,3.2378574
770,2.50454943,3.237857407
770,2.504546868,3.237855136
770,2.504550732,3.237858834
770,2.504551353,3.237863141
770,2.504547174,3.237857198
770,2.504549191,3.237860032
770,2.504547864,3.237856483
770,2.504548535,3.237860291
770,2.504551465,3.237855492
770,2.504550539,3.237861533
770,2.50455326,3.237857881
770,2.504548635,3.237862945
770,2.504555019,3.2378616
770,2.504553462,3.237859851
770,2.504547923,3.237863031
770,2.504546752,3.237857504
770,2.50454727,3.237857162
770,2.504554131,3.237856713
770,2.50455354,3.237861014
770,2.504554881,3.237854635
770,2.50454968,3.237855938
770,2.504547572,3.237858834
770,2.504546409,3.237859499
770,2.504546007,3.237861016
770,2.504549563,3.237857651
770,2.504547837,3.237862804
770,2.504554965,3.237861093
770,2.504554641,3.237855469
770,2.504547953,3.237863388
770,2.504554105,3.237854313
770,2.504551679,3.237857168
770,2.504548093,3.237856598
770,2.5045517,3.237854269
770,2.504553708,3.2378587
770,2.504554064,3.237857686
770,2.504553293,3.237860079
770,2.504548685,3.237863309
770,2.504546403,3.237862484
770,2.504553457,3.237856971
770,2.504551623,3.237863519
770,2.504550804,3.237859534
770,2.504547096,3.237861333
770,2.50454817,3.237855094
770,2.504551356,3.237855444
770,2.504550211,3.237863091
770,2.504546502,3.237862635
770,2.504547345,3.237861837
770,2.504547767,3.237855558
770,2.504551047,3.237863941
770,2.504552487,3.237861092
770,2.504551662,3.237860823
770,2.504552532,3.237858622
770,2.504548895,3.237862869
770,2.504555238,3.237858703
770,2.504550478,3.237862968
770,2.504552323,3.237855848
770,2.504550502,3.237857523
770,2.504547938,3.237856671
770,2.504555041,3.237855514
770,2.50454766,3.237863738
770,2.504554055,3.237856009
770,2.504547505,3.237862963
770,2.504553284,3.237862784
770,2.504553099,3.237863037
770,2.504546087,3.237856296
770,2.504552042,3.237861201
770,2.504552904,3.237854915
770,2.504549571,3.237861416
770,2.504546214,3.237855442
770,2.504555328,3.237861821
770,2.504551901,3.23785886
770,2.504550494,3.237863041
770,2.504547641,3.237863791
770,2.50454697,3.237855876
770,2.504555387,3.237855288
770,2.5045474,3.237858441
770,2.50454866,3.237859806
770,2.504555647,3.237855511
770,2.50455287,3.237861548
770,2.504552942,3.237859864
770,2.504549939,3.237857504
770,2.50455513,3.237861911
770,2.504547285,3.237862468
770,2.504547965,3.237859476
770,2.504551823,3.237854655
770,2.504555685,3.23785547
770,2.504547756,3.237861256
770,2.504552271,3.237860909
770,2.504553098,3.237856964
770,2.504550401,3.237860003
770,2.504546513,3.237863173
770,2.504549192,3.237856547
770,2.504550269,3.237855217
770,2.504547552,3.237858301
770,2.504547151,3.237854046
770,2.504546649,3.237855444
770,2.504555585,3.2378626
770,2.504551133,3.237863397
770,2.50454845,3.23785441
770,2.504552398,3.237859652
770,2.504547114,3.237857724
770,2.504552827,3.237857894
770,2.504548294,3.237859036
770,2.504553204,3.237856037
770,2.504549632,3.2378543
770,2.504551433,3.237858861
770,2.504552199,3.237857926
770,2.504551851,3.237855518
770,2.504550095,3.237861966
770,2.504554851,3.237860412
770,2.504551096,3.237862318
770,2.504550892,3.237862448
770,2.504552148,3.237854071
770,2.504549668,3.237862275
770,2.504553795,3.237859837
770,2.50454893,3.237859854
770,2.504549766,3.237859641
770,2.504551868,3.2378594
770,2.504554487,3.237855896
770,2.504552629,3.237854894
770,2.504549021,3.237857343
770,2.504548214,3.237858153
770,2.504554004,3.237854643
770,2.504548555,3.237857215
770,2.504547276,3.237856369
770,2.504554494,3.237861482
770,2.504550187,3.237854493
770,2.504554061,3.237855652
770,2.504553255,3.237859416
770,2.504546303,3.237860486
770,2.504554285,3.237861455
770,2.504550393,3.23785661
770,2.504551324,3.237863493
770,2.504546312,3.237856141
770,2.504547845,3.237854237
770,2.504550878,3.237859996
770,2.504551525,3.237860378
770,2.504550686,3.237862353
770,2.504555709,3.237859018
770,2.50455239,3.237859235
770,2.504550006,3.237860947
770,2.504551741,3.237861195
770,2.504548461,3.237863177
770,2.504546974,3.237857941
770,2.504554093,3.237860463
770,2.504546718,3.237860661
770,2.504555294,3.237862346
770,2.504551265,3.237859816
770,2.504549277,3.237858192
770,2.504553825,3.237862505
770,2.504554895,3.237859661
770,2.504550198,3.237859035
770,2.504554263,3.237854461
770,2.504550241,3.237855225
770,2.504549045,3.237856971
770,2.504554592,3.237861393
770,2.504555794,3.237862404
770,2.504550729,3.237861718
770,2.504548954,3.237854404
770,2.504546709,3.237855714
770,2.504550909,3.23785622
770,2.504552504,3.237863179
770,2.504546547,3.237861846
770,2.50455262,3.237857912
770,2.504554513,3.237861177
770,2.504553671,3.237860794
770,2.504546211,3.237863149
770,2.504552314,3.237855148
770,2.504551716,3.237863016
770,2.50455038,3.237859003
770,2.504553988,3.237863891
770,2.5045515,3.237855393
770,2.504552098,3.237862959
770,2.504546747,3.237861567
770,2.504555745,3.237863778
770,2.504555774,3.237860671
770,2.504546861,3.237862152
770,2.504548271,3.237858602
770,2.504553115,3.237857002
770,2.504553893,3.237861405
770,2.504546153,3.237855287
770,2.504547821,3.237859938
770,2.504550552,3.237859276
770,2.50455571,3.237862261
770,2.504552241,3.237861725
770,2.50455292,3.237859586
770,2.504547369,3.237857064
770,2.504547707,3.237854091
770,2.504555546,3.237857418
770,2.504554632,3.237857382
770,2.504555146,3.237862375
770,2.504546749,3.23785533
770,2.504551378,3.23785948
770,2.504555811,3.237857687
770,2.504548577,3.237859074
770,2.50454745,3.237858608
770,2.50455567,3.237859687
770,2.504547416,3.237861206
770,2.504553335,3.23786017
770,2.504549953,3.237862204
770,2.504552564,3.237862929
770,2.504554436,3.237855008
770,2.504546795,3.237855633
770,2.504549493,3.237862794
770,2.504553958,3.237854671
770,2.504552332,3.237854138
770,2.50455384,3.237860697
770,2.504547962,3.237862745
770,2.504547621,3.23785548
770,2.504553624,3.237857741
770,2.504555426,3.237858815
770,2.504555673,3.237855851
770,2.504553803,3.237856807
770,2.504555358,3.237859176
770,2.504552021,3.237863746
770,2.504551566,3.237861594
770,2.504554633,3.237863467
770,2.504552714,3.237861179
770,2.504554589,3.237860879
770,2.504551324,3.237863961
770,2.504548575,3.237856978
770,2.504545845,3.237863639
770,2.504545983,3.237855499
770,2.504547227,3.237855997
770,2.504546459,3.237862735
770,2.504552446,3.237861363
770,2.504548145,3.237862732
770,2.50454975,3.237858093
770,2.504552225,3.237863568
770,2.504549357,3.237859929
770,2.504555614,3.237854003
770,2.50455187,3.237854532
770,2.504550376,3.237861007
770,2.504549082,3.237859208
770,2.504552575,3.237855543
770,2.50455125,3.237862718
770,2.504554689,3.237859165
770,2.50454642,3.237857022
770,2.504546739,3.237856954
770,2.504547668,3.237858792
770,2.50454595,3.23785825
770,2.504546773,3.23786173
770,2.504553356,3.237860101
770,2.504554492,3.237855911
770,2.504550403,3.237858792
770,2.504549584,3.237858119
770,2.504546287,3.237855083
770,2.504555748,3.237861709
770,2.504551494,3.237854302
770,2.504555406,3.237856169
770,2.504552506,3.237859893
770,2.504555061,3.237857234
770,2.504549523,3.237862329
770,2.504546818,3.237862918
770,2.504553481,3.23785675
770,2.504555602,3.237860376
770,2.504550794,3.237862002
770,2.504550734,3.237863658
770,2.504545825,3.237855432
770,2.504550029,3.237858214
770,2.50455551,3.237857162
770,2.504555588,3.237855959
770,2.504546694,3.237855567
770,2.504552438,3.237859419
770,2.504547398,3.23785989
770,2.504555751,3.237863415
770,2.50455119,3.237854524
770,2.504552794,3.237855818
770,2.504546585,3.237854778
770,2.504551028,3.237860005
770,2.504552932,3.237854333
770,2.504549934,3.237863093
770,2.504547949,3.237857244
770,2.504548618,3.237860097
770,2.504549614,3.23785489
770,2.504547094,3.237861197
770,2.504550115,3.237858301
770,2.504551515,3.237856186
770,2.504550744,3.23785636
770,2.504549451,3.237858973
770,2.504547923,3.237861602
770,2.504550029,3.237854881
770,2.50454621,3.2378628
770,2.504549692,3.237863632
770,2.504549628,3.237860514
770,2.504550649,3.2378632
770,2.50455254,3.237858176
770,2.504547215,3.237861801
770,2.504549894,3.237861787
770,2.504548292,3.237858984
770,2.504549488,3.237854167
770,2.504551268,3.237862911
770,2.504554514,3.237856303
770,2.504547963,3.237854832
770,2.504547724,3.237863029
770,2.504550164,3.237856769
770,2.504552276,3.237856655
770,2.50455093,3.237860629
770,2.504555632,3.237860305
770,2.504551608,3.23785966
770,2.50455192,3.237854887
770,2.50455293,3.237859755
770,2.504553034,3.23785658
770,2.504545884,3.23786352
770,2.50454866,3.237854982
770,2.504550677,3.237861832
770,2.504547053,3.237854739
770,2.504550281,3.237855478
770,2.504551679,3.23785607
770,2.504547947,3.237856094
770,2.504549761,3.237854102
770,2.5045497,3.237859403
770,2.504554515,3.23786339
